Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
03-Mar-10,06-Jan-11,TR,P0099,Desc P0099,VO,ORD8262,478.25,TRY,34,R014
06-Oct-09,11-Mar-10,FI,P0078,Desc P0078,VO,ORD4267,434.19,EUR,22,R012
25-Dec-10,12-Oct-11,ES,P0042,Desc P0042,VO,ORD4456,459.58,EUR,34,R015
03-Jan-09,26-Sep-09,IT,P0059,Desc P0059,VO,ORD3558,437.79,EUR,32,R011
02-Jul-09,16-May-10,ES,P0029,Desc P0029,VO,ORD4616,698.22,EUR,36,R001
19-Oct-09,18-Aug-10,FR,P0039,Desc P0039,VO,ORD1946,599.84,EUR,47,R002
05-Dec-09,28-Aug-10,SE,P0062,Desc P0062,VO,ORD2559,43.58,SEK,4,R010
06-Apr-09,24-Feb-10,SE,P0073,Desc P0073,VO,ORD9020,142.21,SEK,10,R006
11-Dec-09,11-May-10,FR,P0025,Desc P0025,VO,ORD3257,209.03,EUR,15,R016
31-Oct-10,05-May-11,BE,P0090,Desc P0090,VO,ORD1615,272.06,EUR,16,R014
21-Aug-09,15-Feb-10,FR,P0047,Desc P0047,VO,ORD2065,674.38,EUR,48,R002
08-Jun-10,29-Apr-11,PL,P0052,Desc P0052,VO,ORD4449,93.26,PLN,9,R007
20-May-09,01-Nov-09,TR,P0060,Desc P0060,VO,ORD5918,261.65,TRY,15,R016
19-Feb-10,21-Jul-10,FI,P0022,Desc P0022,VO,ORD3913,448.01,EUR,44,R009
29-Jan-09,22-Jul-09,FR,P0028,Desc P0028,VO,ORD8646,42.47,EUR,3,R020
24-Feb-10,24-Sep-10,TR,P0073,Desc P0073,VO,ORD6792,450.07,TRY,40,R011
31-Jul-10,11-Oct-10,PL,P0096,Desc P0096,VO,ORD5087,548.16,PLN,34,R018
25-Jun-09,10-Feb-10,DE,P0024,Desc P0024,VO,ORD5210,56.8,EUR,3,R008
01-Aug-10,15-Dec-10,FR,P0073,Desc P0073,VO,ORD1578,212,EUR,17,R001
31-Oct-10,01-Aug-11,TR,P0092,Desc P0092,VO,ORD7314,134.24,TRY,9,R007
26-Jan-09,08-Apr-09,IT,P0091,Desc P0091,VO,ORD9656,662.29,EUR,40,R018
12-Oct-10,23-Feb-11,NL,P0035,Desc P0035,VO,ORD7415,211.01,EUR,18,R003
29-Jun-10,22-Nov-10,PL,P0018,Desc P0018,VO,ORD2540,764.6,PLN,44,R014
30-Jun-10,24-Jun-11,DE,P0059,Desc P0059,VO,ORD2480,409.33,EUR,30,R004
29-Mar-10,11-Feb-11,PL,P0010,Desc P0010,VO,ORD4464,262.51,PLN,22,R009
26-Jan-10,05-Oct-10,NL,P0083,Desc P0083,VO,ORD1484,534.54,EUR,27,R011
18-May-09,02-Nov-09,NL,P0070,Desc P0070,VO,ORD2579,429.57,EUR,24,R010
17-Oct-09,25-Dec-09,ES,P0044,Desc P0044,VO,ORD5834,78.41,EUR,7,R010
03-Jul-09,03-Jun-10,BE,P0073,Desc P0073,VO,ORD2033,634.21,EUR,49,R004
25-Jan-09,07-Sep-09,BE,P0100,Desc P0100,VO,ORD5062,784.36,EUR,47,R011
21-Oct-09,05-Aug-10,IT,P0022,Desc P0022,VO,ORD6879,425.53,EUR,23,R012
30-May-09,02-Nov-09,NL,P0083,Desc P0083,VO,ORD9810,269.22,EUR,26,R004
12-Oct-09,15-Aug-10,ES,P0027,Desc P0027,VO,ORD1553,59.38,EUR,3,R004
05-Oct-09,24-Sep-10,DE,P0013,Desc P0013,VO,ORD4466,501.02,EUR,45,R014
10-Dec-09,02-Dec-10,FR,P0052,Desc P0052,VO,ORD2304,467.97,EUR,26,R020
25-Dec-10,25-Jun-11,TR,P0019,Desc P0019,VO,ORD5045,217.78,TRY,15,R014
08-May-09,29-Mar-10,TR,P0003,Desc P0003,VO,ORD2943,258.4,TRY,16,R016
23-Apr-10,13-Sep-10,DE,P0096,Desc P0096,VO,ORD7239,324.03,EUR,21,R014
10-Sep-10,10-Mar-11,ES,P0069,Desc P0069,VO,ORD1634,568.97,EUR,49,R002
10-Jul-10,08-Jun-11,TR,P0015,Desc P0015,VO,ORD2329,443.09,TRY,27,R019
20-Mar-09,19-Mar-10,TR,P0033,Desc P0033,VO,ORD9734,26.04,TRY,2,R014
24-Aug-10,01-Feb-11,TR,P0090,Desc P0090,VO,ORD9772,282.74,TRY,15,R002
08-Jun-10,10-Nov-10,PL,P0036,Desc P0036,VO,ORD7087,49.5,PLN,3,R001
31-Aug-10,27-Jun-11,SE,P0073,Desc P0073,VO,ORD9803,70.52,SEK,7,R013
19-Aug-10,08-Jul-11,FI,P0012,Desc P0012,VO,ORD2671,63.8,EUR,6,R007
19-Nov-10,05-Jul-11,ES,P0054,Desc P0054,VO,ORD4178,40.5,EUR,3,R004
10-Sep-09,29-Jul-10,TR,P0098,Desc P0098,VO,ORD7135,467.59,TRY,33,R020
14-Aug-10,14-Jul-11,FI,P0089,Desc P0089,VO,ORD9893,586.73,EUR,48,R019
01-Apr-10,18-Jun-10,BE,P0062,Desc P0062,VO,ORD8677,67.71,EUR,5,R015
15-Jan-09,10-Dec-09,ES,P0007,Desc P0007,VO,ORD7652,95.13,EUR,8,R006
19-Oct-10,10-Jun-11,FR,P0088,Desc P0088,VO,ORD7690,583.35,EUR,33,R010
16-Jan-10,02-Jun-10,SE,P0018,Desc P0018,VO,ORD4018,579.9,SEK,35,R011
30-Jul-09,23-Oct-09,FR,P0014,Desc P0014,VO,ORD2601,444.97,EUR,26,R017
03-Aug-09,23-Mar-10,SE,P0011,Desc P0011,VO,ORD1716,715.77,SEK,37,R019
15-Dec-09,27-Mar-10,FR,P0062,Desc P0062,VO,ORD3952,819.31,EUR,45,R016
15-Apr-09,10-Mar-10,SE,P0092,Desc P0092,VO,ORD7202,300.72,SEK,17,R018
21-Feb-10,25-Sep-10,BE,P0008,Desc P0008,VO,ORD3541,145.44,EUR,9,R006
23-Nov-09,29-May-10,ES,P0056,Desc P0056,VO,ORD4095,295.5,EUR,23,R005
13-Jul-09,28-Feb-10,IT,P0050,Desc P0050,VO,ORD4112,213.03,EUR,13,R014
05-Jan-09,14-May-09,FI,P0047,Desc P0047,VO,ORD7505,833.26,EUR,44,R003
26-Jun-09,26-Jan-10,ES,P0035,Desc P0035,VO,ORD2811,49.56,EUR,3,R020
29-Jul-10,17-Feb-11,IT,P0010,Desc P0010,VO,ORD2695,53.02,EUR,4,R004
18-Jun-09,14-Dec-09,DE,P0004,Desc P0004,VO,ORD7988,651.75,EUR,46,R011
02-Sep-09,18-Jan-10,IT,P0096,Desc P0096,VO,ORD2064,90.56,EUR,7,R012
22-Oct-09,09-Feb-10,DE,P0100,Desc P0100,VO,ORD3407,857.06,EUR,43,R016
27-Nov-10,24-Jun-11,SE,P0020,Desc P0020,VO,ORD3533,380.61,SEK,22,R011
01-Feb-09,24-Dec-09,DE,P0054,Desc P0054,VO,ORD8612,777.45,EUR,48,R003
17-May-09,28-Oct-09,TR,P0002,Desc P0002,VO,ORD6336,41.26,TRY,4,R003
02-Feb-10,19-Aug-10,FR,P0031,Desc P0031,VO,ORD5541,43.98,EUR,3,R014
10-Jan-09,11-May-09,ES,P0070,Desc P0070,VO,ORD3892,115.87,EUR,11,R015
04-Jun-10,18-Mar-11,TR,P0051,Desc P0051,VO,ORD8307,79.49,TRY,4,R013
01-Jun-09,21-Feb-10,SE,P0035,Desc P0035,VO,ORD3577,568.51,SEK,45,R006
28-Jul-10,20-May-11,PL,P0070,Desc P0070,VO,ORD5006,19.3,PLN,1,R015
25-Jun-10,23-Jan-11,NL,P0085,Desc P0085,VO,ORD9846,327.68,EUR,17,R014
17-Apr-09,10-Apr-10,ES,P0023,Desc P0023,VO,ORD7328,695.12,EUR,50,R019
05-Nov-09,30-Oct-10,IT,P0040,Desc P0040,VO,ORD6319,529.91,EUR,38,R002
26-Apr-09,07-Dec-09,ES,P0051,Desc P0051,VO,ORD4532,219.87,EUR,17,R017
19-Jun-09,23-Jan-10,BE,P0061,Desc P0061,VO,ORD5435,130.16,EUR,13,R017
08-Feb-09,18-Jun-09,IT,P0027,Desc P0027,VO,ORD9105,380.42,EUR,28,R009
13-Dec-10,12-Apr-11,DE,P0092,Desc P0092,VO,ORD1504,576.96,EUR,39,R020
28-Mar-10,08-Mar-11,PL,P0003,Desc P0003,VO,ORD4485,303.59,PLN,16,R015
02-Mar-10,07-Jun-10,IT,P0087,Desc P0087,VO,ORD8357,829.87,EUR,50,R008
01-May-09,01-Jan-10,ES,P0031,Desc P0031,VO,ORD5989,458.39,EUR,35,R004
02-Jun-10,03-Nov-10,SE,P0096,Desc P0096,VO,ORD6535,693.49,SEK,39,R006
30-Dec-10,21-Nov-11,SE,P0093,Desc P0093,VO,ORD5488,114.24,SEK,11,R019
07-Mar-09,04-Nov-09,BE,P0038,Desc P0038,VO,ORD5576,546.68,EUR,44,R006
04-Jul-09,12-Dec-09,BE,P0029,Desc P0029,VO,ORD1418,313.12,EUR,27,R002
25-Jun-10,02-Oct-10,FI,P0010,Desc P0010,VO,ORD9129,634.88,EUR,35,R008
24-Nov-10,09-May-11,NL,P0025,Desc P0025,VO,ORD7044,899.81,EUR,46,R013
27-Sep-10,18-Dec-10,SE,P0023,Desc P0023,VO,ORD6624,514.41,SEK,39,R002
17-Jan-10,29-Mar-10,TR,P0045,Desc P0045,VO,ORD2213,572.86,TRY,34,R009
04-May-10,25-Oct-10,SE,P0036,Desc P0036,VO,ORD5372,795.35,SEK,49,R006
09-Nov-10,01-Mar-11,NL,P0075,Desc P0075,VO,ORD7149,292.62,EUR,25,R010
07-May-10,12-Jul-10,BE,P0061,Desc P0061,VO,ORD3892,76.72,EUR,5,R018
20-Nov-10,15-Nov-11,BE,P0053,Desc P0053,VO,ORD5657,471.14,EUR,45,R003
11-Nov-09,27-Apr-10,NL,P0001,Desc P0001,VO,ORD7932,193.96,EUR,14,R012
20-Apr-10,29-Mar-11,TR,P0067,Desc P0067,VO,ORD7365,789.06,TRY,48,R005
22-Jan-09,14-Sep-09,SE,P0087,Desc P0087,VO,ORD2770,351.43,SEK,25,R006
21-May-10,16-Mar-11,FI,P0089,Desc P0089,VO,ORD4809,85.49,EUR,6,R002
01-Feb-10,01-Jul-10,ES,P0087,Desc P0087,VO,ORD3539,61.64,EUR,6,R012
02-Jul-10,21-May-11,BE,P0003,Desc P0003,VO,ORD2803,649.85,EUR,42,R014
23-Feb-09,19-Aug-09,FR,P0097,Desc P0097,VO,ORD7054,200.98,EUR,15,R019
21-Jul-09,14-Jun-10,IT,P0072,Desc P0072,VO,ORD1597,792.08,EUR,49,R014
13-Aug-10,09-Jul-11,NL,P0088,Desc P0088,VO,ORD5075,702.96,EUR,44,R013
10-Mar-10,30-Jan-11,IT,P0053,Desc P0053,VO,ORD8741,309.55,EUR,16,R019
10-Aug-09,27-Jul-10,FR,P0092,Desc P0092,VO,ORD8302,786.59,EUR,43,R002
26-Jul-09,04-Apr-10,FR,P0026,Desc P0026,VO,ORD9494,555.74,EUR,32,R014
27-Oct-10,03-Mar-11,PL,P0021,Desc P0021,VO,ORD8397,732.37,PLN,42,R002
04-Jan-10,02-Dec-10,IT,P0041,Desc P0041,VO,ORD5559,254.14,EUR,25,R009
01-Aug-09,08-Jul-10,IT,P0062,Desc P0062,VO,ORD4467,584.36,EUR,32,R005
12-Oct-09,19-Jan-10,SE,P0023,Desc P0023,VO,ORD2793,180.52,SEK,10,R004
30-Nov-10,24-Mar-11,TR,P0074,Desc P0074,VO,ORD6854,281.76,TRY,28,R009
16-Jul-09,06-Jun-10,IT,P0092,Desc P0092,VO,ORD3710,130.83,EUR,11,R017
07-Sep-09,03-May-10,FI,P0009,Desc P0009,VO,ORD4756,90.42,EUR,5,R001
23-May-10,04-Nov-10,TR,P0068,Desc P0068,VO,ORD3605,478.59,TRY,37,R009
11-Nov-09,22-Mar-10,TR,P0044,Desc P0044,VO,ORD4097,39.48,TRY,2,R014
07-Feb-10,16-Jan-11,DE,P0094,Desc P0094,VO,ORD8942,489.28,EUR,46,R001
04-Jun-09,20-May-10,IT,P0065,Desc P0065,VO,ORD7321,310.77,EUR,23,R020
10-Jun-10,18-Sep-10,TR,P0070,Desc P0070,VO,ORD6024,393.88,TRY,33,R001
10-May-09,25-Apr-10,IT,P0020,Desc P0020,VO,ORD8288,188.49,EUR,18,R013
24-Mar-09,20-Mar-10,IT,P0099,Desc P0099,VO,ORD2404,11.86,EUR,1,R005
21-Nov-09,10-Aug-10,FI,P0044,Desc P0044,VO,ORD9244,261.13,EUR,26,R004
13-Aug-10,03-Feb-11,SE,P0022,Desc P0022,VO,ORD4489,591.85,SEK,50,R013
15-Nov-10,26-Jun-11,BE,P0052,Desc P0052,VO,ORD9333,484.8,EUR,32,R016
09-Jan-10,09-Apr-10,IT,P0036,Desc P0036,VO,ORD8617,219.42,EUR,15,R020
05-Mar-10,17-Oct-10,TR,P0060,Desc P0060,VO,ORD1032,131.46,TRY,11,R020
21-Feb-09,06-May-09,ES,P0070,Desc P0070,VO,ORD4559,563.36,EUR,44,R005
11-Feb-09,01-Sep-09,IT,P0052,Desc P0052,VO,ORD4564,539.05,EUR,34,R001
28-Aug-09,26-May-10,PL,P0040,Desc P0040,VO,ORD1490,129.63,PLN,7,R001
19-Feb-10,03-May-10,BE,P0076,Desc P0076,VO,ORD8179,905.59,EUR,46,R014
14-May-09,09-Apr-10,PL,P0036,Desc P0036,VO,ORD1400,53.79,PLN,3,R002
19-Oct-09,26-Sep-10,DE,P0097,Desc P0097,VO,ORD7756,235.92,EUR,14,R020
12-Jun-10,19-Aug-10,PL,P0085,Desc P0085,VO,ORD7340,298.47,PLN,21,R011
24-Nov-09,04-Aug-10,ES,P0009,Desc P0009,VO,ORD5562,119.96,EUR,9,R007
01-May-09,21-Nov-09,IT,P0051,Desc P0051,VO,ORD8677,449.48,EUR,29,R001
07-Jun-09,26-Apr-10,PL,P0074,Desc P0074,VO,ORD2646,612.5,PLN,41,R018
04-Feb-09,13-Aug-09,FR,P0078,Desc P0078,VO,ORD1730,418.72,EUR,30,R017
23-May-09,08-Dec-09,TR,P0009,Desc P0009,VO,ORD7941,11.82,TRY,1,R005
09-Nov-10,27-Jun-11,DE,P0001,Desc P0001,VO,ORD6839,61.04,EUR,4,R012
20-Aug-09,09-May-10,DE,P0055,Desc P0055,VO,ORD4955,508.72,EUR,31,R013
19-Jul-09,17-Sep-09,SE,P0026,Desc P0026,VO,ORD9741,122.09,SEK,7,R006
18-Jul-10,18-Apr-11,ES,P0088,Desc P0088,VO,ORD1023,507.06,EUR,26,R001
06-Dec-10,27-Nov-11,FI,P0040,Desc P0040,VO,ORD6463,590.12,EUR,35,R011
13-Aug-10,21-Feb-11,FR,P0059,Desc P0059,VO,ORD1396,281.12,EUR,23,R015
30-Jan-09,21-Dec-09,ES,P0019,Desc P0019,VO,ORD1730,61.31,EUR,5,R013
21-Apr-09,28-Mar-10,DE,P0089,Desc P0089,VO,ORD6639,449.68,EUR,25,R020
29-Dec-09,17-Nov-10,TR,P0046,Desc P0046,VO,ORD2208,720.4,TRY,44,R001
31-Mar-09,11-Jun-09,NL,P0013,Desc P0013,VO,ORD8542,504.73,EUR,27,R020
23-Apr-10,20-Jan-11,FI,P0003,Desc P0003,VO,ORD2264,588.44,EUR,50,R017
19-Sep-10,02-Dec-10,ES,P0055,Desc P0055,VO,ORD9198,770.91,EUR,45,R013
22-Jan-10,08-Aug-10,ES,P0017,Desc P0017,VO,ORD9881,766.84,EUR,39,R016
23-Feb-09,11-May-09,BE,P0057,Desc P0057,VO,ORD1049,418.26,EUR,33,R003
22-Nov-09,23-Aug-10,SE,P0021,Desc P0021,VO,ORD6911,153.48,SEK,15,R008
11-May-10,11-Sep-10,DE,P0008,Desc P0008,VO,ORD5774,51.56,EUR,3,R014
26-Oct-10,04-Jul-11,DE,P0055,Desc P0055,VO,ORD1730,254.34,EUR,21,R020
21-Dec-10,07-Nov-11,PL,P0033,Desc P0033,VO,ORD6698,688.01,PLN,41,R008
21-Jul-09,20-Jan-10,NL,P0026,Desc P0026,VO,ORD1500,767.68,EUR,40,R001
09-May-10,06-Oct-10,TR,P0050,Desc P0050,VO,ORD8937,539.37,TRY,46,R009
04-Oct-10,30-Apr-11,TR,P0072,Desc P0072,VO,ORD8991,175.39,TRY,13,R010
23-Mar-10,19-Mar-11,FR,P0072,Desc P0072,VO,ORD2285,445.78,EUR,30,R007
24-Jun-10,12-Sep-10,ES,P0036,Desc P0036,VO,ORD4667,477.36,EUR,29,R018
22-Sep-09,30-Jan-10,TR,P0066,Desc P0066,VO,ORD8761,272.27,TRY,22,R016
06-Jan-10,22-Oct-10,BE,P0069,Desc P0069,VO,ORD5169,272.37,EUR,14,R010
09-May-09,31-Mar-10,FI,P0007,Desc P0007,VO,ORD2666,495.78,EUR,34,R005
31-Jan-09,07-Oct-09,FI,P0082,Desc P0082,VO,ORD5881,256.3,EUR,20,R013
13-Apr-10,16-Mar-11,IT,P0088,Desc P0088,VO,ORD1900,200.89,EUR,17,R004
07-Oct-09,12-Dec-09,ES,P0055,Desc P0055,VO,ORD7275,708.93,EUR,48,R018
16-Jan-09,06-Jan-10,BE,P0088,Desc P0088,VO,ORD3252,204.59,EUR,12,R019
08-Mar-10,26-Sep-10,FI,P0083,Desc P0083,VO,ORD9361,498.66,EUR,45,R009
18-Sep-09,26-Dec-09,PL,P0048,Desc P0048,VO,ORD4349,26.6,PLN,2,R004
22-Aug-09,26-Nov-09,ES,P0055,Desc P0055,VO,ORD7444,288.1,EUR,16,R014
17-Oct-10,12-Mar-11,SE,P0011,Desc P0011,VO,ORD1215,423.57,SEK,22,R019
02-Mar-10,25-May-10,NL,P0089,Desc P0089,VO,ORD3769,556.28,EUR,31,R006
31-May-10,28-Oct-10,IT,P0090,Desc P0090,VO,ORD7801,651.66,EUR,39,R007
07-Jun-10,10-Aug-10,SE,P0056,Desc P0056,VO,ORD6951,153.66,SEK,10,R012
20-Dec-09,29-Apr-10,TR,P0050,Desc P0050,VO,ORD4944,502.9,TRY,47,R003
28-Sep-09,19-Jan-10,DE,P0051,Desc P0051,VO,ORD2476,217.35,EUR,12,R008
22-Sep-09,04-May-10,BE,P0064,Desc P0064,VO,ORD7192,152.54,EUR,9,R013
24-Sep-09,20-Apr-10,TR,P0051,Desc P0051,VO,ORD9228,329.36,TRY,26,R003
05-Oct-09,15-May-10,FI,P0052,Desc P0052,VO,ORD3158,238.56,EUR,17,R007
03-Jun-10,01-Nov-10,BE,P0094,Desc P0094,VO,ORD9813,447.49,EUR,27,R016
11-Jun-10,23-Aug-10,NL,P0071,Desc P0071,VO,ORD9673,40.25,EUR,4,R020
04-Feb-10,28-Nov-10,BE,P0037,Desc P0037,VO,ORD7430,79.46,EUR,4,R019
01-Jul-09,15-Feb-10,PL,P0005,Desc P0005,VO,ORD6268,223.8,PLN,19,R006
13-Sep-10,17-Aug-11,TR,P0003,Desc P0003,VO,ORD7152,101.8,TRY,6,R018
10-Nov-10,22-Apr-11,BE,P0007,Desc P0007,VO,ORD4185,249.48,EUR,16,R002
25-Jan-09,04-Aug-09,BE,P0018,Desc P0018,VO,ORD2660,681.65,EUR,46,R003
30-Sep-09,04-Dec-09,FR,P0032,Desc P0032,VO,ORD1338,353.14,EUR,35,R019
31-Mar-09,24-Jul-09,NL,P0087,Desc P0087,VO,ORD8740,139.12,EUR,12,R019
17-Jul-09,21-Oct-09,IT,P0011,Desc P0011,VO,ORD6681,490.81,EUR,33,R019
22-Feb-10,25-Sep-10,FR,P0041,Desc P0041,VO,ORD8393,447.43,EUR,43,R003
17-Mar-09,13-Mar-10,TR,P0062,Desc P0062,VO,ORD4657,705.67,TRY,42,R007
23-Oct-09,23-Feb-10,BE,P0047,Desc P0047,VO,ORD6833,684.34,EUR,40,R016
25-Jul-10,15-Jul-11,DE,P0069,Desc P0069,VO,ORD9628,52.75,EUR,4,R007
05-Mar-09,25-May-09,DE,P0029,Desc P0029,VO,ORD7898,525.22,EUR,32,R006
07-Oct-09,01-Mar-10,DE,P0075,Desc P0075,VO,ORD9817,558.52,EUR,39,R011
11-Nov-10,05-Feb-11,DE,P0078,Desc P0078,VO,ORD5277,745.51,EUR,45,R015
24-Jun-09,31-Mar-10,DE,P0006,Desc P0006,VO,ORD2291,334.14,EUR,23,R019
28-Dec-09,04-Dec-10,ES,P0096,Desc P0096,VO,ORD4255,927.39,EUR,49,R014
12-Jun-10,22-Jan-11,SE,P0087,Desc P0087,VO,ORD6883,57.79,SEK,5,R008
24-Jan-09,12-Jun-09,IT,P0092,Desc P0092,VO,ORD8359,710.38,EUR,36,R018
05-Oct-10,04-Apr-11,BE,P0100,Desc P0100,VO,ORD6919,193.64,EUR,14,R008
13-Sep-10,12-Aug-11,PL,P0061,Desc P0061,VO,ORD7374,50.93,PLN,5,R015
10-Dec-10,30-Oct-11,FI,P0068,Desc P0068,VO,ORD4565,467.22,EUR,31,R006
30-Nov-09,07-May-10,SE,P0004,Desc P0004,VO,ORD5849,66.65,SEK,6,R010
06-May-10,04-Jan-11,PL,P0002,Desc P0002,VO,ORD9222,169.23,PLN,15,R006
21-Jun-10,05-Feb-11,DE,P0058,Desc P0058,VO,ORD3281,402.72,EUR,35,R019
15-Mar-09,04-Dec-09,FR,P0041,Desc P0041,VO,ORD8775,153.78,EUR,8,R011
05-Nov-09,27-Jun-10,SE,P0043,Desc P0043,VO,ORD5104,341.92,SEK,30,R015
30-Mar-09,05-Feb-10,TR,P0072,Desc P0072,VO,ORD9509,681.94,TRY,39,R016
12-Apr-10,08-Mar-11,FI,P0057,Desc P0057,VO,ORD1057,222.47,EUR,18,R013
24-Jan-09,25-Oct-09,BE,P0074,Desc P0074,VO,ORD6803,118.37,EUR,7,R019
25-Oct-09,18-Apr-10,BE,P0056,Desc P0056,VO,ORD7085,138.73,EUR,11,R002
21-Oct-09,20-Apr-10,ES,P0070,Desc P0070,VO,ORD7465,258.91,EUR,16,R011
12-Feb-09,10-Feb-10,DE,P0056,Desc P0056,VO,ORD2446,403.21,EUR,21,R012
19-Dec-10,14-Dec-11,NL,P0085,Desc P0085,VO,ORD2729,854.97,EUR,50,R006
11-Oct-09,17-Aug-10,IT,P0093,Desc P0093,VO,ORD3461,123.63,EUR,12,R002
13-May-10,16-Aug-10,NL,P0009,Desc P0009,VO,ORD9480,188.21,EUR,11,R013
26-Sep-10,16-Jun-11,DE,P0023,Desc P0023,VO,ORD4654,274.17,EUR,19,R015
20-Jul-09,22-Feb-10,FR,P0100,Desc P0100,VO,ORD5744,437.09,EUR,25,R018
26-May-10,26-Sep-10,SE,P0081,Desc P0081,VO,ORD5192,179.67,SEK,17,R011
29-Mar-10,17-Mar-11,SE,P0061,Desc P0061,VO,ORD8906,377.76,SEK,23,R008
15-Jan-09,09-Jul-09,DE,P0050,Desc P0050,VO,ORD8739,503.22,EUR,44,R018
02-Jan-10,11-Nov-10,FR,P0099,Desc P0099,VO,ORD7322,456.22,EUR,31,R005
09-Jul-09,13-Feb-10,FI,P0062,Desc P0062,VO,ORD3537,723.4,EUR,50,R019
22-Oct-09,18-Aug-10,TR,P0068,Desc P0068,VO,ORD5334,837.17,TRY,45,R006
29-Dec-09,28-Oct-10,FI,P0078,Desc P0078,VO,ORD6115,156.67,EUR,11,R002
14-Jun-10,27-Dec-10,FR,P0001,Desc P0001,VO,ORD2265,317.66,EUR,25,R009
06-Jul-10,30-Apr-11,NL,P0051,Desc P0051,VO,ORD3524,609.01,EUR,42,R007
04-Sep-09,20-Dec-09,IT,P0041,Desc P0041,VO,ORD9628,218.58,EUR,16,R017
20-Mar-10,23-Oct-10,BE,P0029,Desc P0029,VO,ORD1796,333.29,EUR,26,R007
02-Dec-10,17-Aug-11,DE,P0064,Desc P0064,VO,ORD9490,288.49,EUR,17,R007
25-Jan-09,01-Jun-09,SE,P0072,Desc P0072,VO,ORD3872,822.89,SEK,42,R003
04-Nov-10,14-Apr-11,SE,P0058,Desc P0058,VO,ORD3765,496.98,SEK,30,R013
30-Dec-09,22-May-10,IT,P0032,Desc P0032,VO,ORD2179,579.53,EUR,47,R009
24-Aug-10,21-Jun-11,FI,P0083,Desc P0083,VO,ORD9125,386.33,EUR,24,R019
04-Sep-09,16-Feb-10,NL,P0086,Desc P0086,VO,ORD1095,286.23,EUR,27,R003
18-Jun-10,18-Dec-10,ES,P0063,Desc P0063,VO,ORD5104,54.73,EUR,3,R015
23-May-10,01-Dec-10,FI,P0048,Desc P0048,VO,ORD4801,322.04,EUR,18,R009
30-Aug-09,10-Jul-10,SE,P0033,Desc P0033,VO,ORD6542,634.49,SEK,35,R012
19-May-09,15-Sep-09,PL,P0013,Desc P0013,VO,ORD1084,569.46,PLN,32,R013
02-Jul-09,17-Feb-10,BE,P0004,Desc P0004,VO,ORD5375,241.5,EUR,24,R015
21-Aug-09,13-Aug-10,SE,P0075,Desc P0075,VO,ORD1052,790.27,SEK,50,R013
22-Jul-10,26-Jan-11,NL,P0044,Desc P0044,VO,ORD5101,804.56,EUR,50,R017
11-Feb-10,18-Apr-10,FI,P0007,Desc P0007,VO,ORD6194,587.66,EUR,30,R006
09-Mar-09,29-Nov-09,SE,P0057,Desc P0057,VO,ORD6939,369.5,SEK,28,R017
24-Jan-10,23-Apr-10,ES,P0080,Desc P0080,VO,ORD5858,451.79,EUR,43,R012
14-Mar-09,03-Nov-09,TR,P0055,Desc P0055,VO,ORD2895,677.01,TRY,40,R014
22-Oct-09,12-Apr-10,IT,P0038,Desc P0038,VO,ORD3275,13.46,EUR,1,R019
06-Jul-09,17-May-10,TR,P0093,Desc P0093,VO,ORD7304,19.68,TRY,1,R017
02-May-10,11-Sep-10,NL,P0046,Desc P0046,VO,ORD5608,30.7,EUR,3,R007
05-May-10,29-Mar-11,PL,P0042,Desc P0042,VO,ORD6748,302.55,PLN,18,R013
07-Oct-10,22-Dec-10,NL,P0090,Desc P0090,VO,ORD9731,258.45,EUR,23,R003
09-Apr-10,15-Dec-10,BE,P0018,Desc P0018,VO,ORD8939,58.1,EUR,3,R012
24-Sep-10,20-Mar-11,DE,P0084,Desc P0084,VO,ORD8220,491.22,EUR,35,R007
12-Sep-10,14-Dec-10,IT,P0080,Desc P0080,VO,ORD2242,67.4,EUR,5,R005
24-Nov-09,09-Mar-10,BE,P0081,Desc P0081,VO,ORD2798,166.59,EUR,10,R004
30-May-09,16-Sep-09,ES,P0071,Desc P0071,VO,ORD5885,461.97,EUR,45,R004
12-May-10,28-Feb-11,BE,P0008,Desc P0008,VO,ORD9055,384,EUR,36,R014
12-Aug-09,25-May-10,IT,P0089,Desc P0089,VO,ORD9290,562.25,EUR,49,R012
20-Nov-09,13-Aug-10,TR,P0039,Desc P0039,VO,ORD1310,635.95,TRY,40,R011
23-Sep-10,10-Feb-11,PL,P0062,Desc P0062,VO,ORD4079,299.05,PLN,25,R001
14-Jan-09,21-Nov-09,PL,P0066,Desc P0066,VO,ORD6067,736.48,PLN,47,R008
07-Mar-09,26-May-09,DE,P0059,Desc P0059,VO,ORD8251,13.16,EUR,1,R003
18-May-10,23-Jul-10,BE,P0098,Desc P0098,VO,ORD3055,34.25,EUR,2,R020
23-Sep-10,20-May-11,IT,P0005,Desc P0005,VO,ORD8436,440.15,EUR,32,R002
02-Sep-09,30-Jul-10,IT,P0045,Desc P0045,VO,ORD3531,668.57,EUR,40,R015
19-Feb-10,11-Aug-10,NL,P0034,Desc P0034,VO,ORD7592,535.91,EUR,35,R003
23-Sep-09,28-Feb-10,DE,P0020,Desc P0020,VO,ORD2502,383.4,EUR,35,R017
03-Oct-10,23-Aug-11,SE,P0046,Desc P0046,VO,ORD2657,593.76,SEK,39,R016
